id,age,educational-num,hours-per-week,income,workclass,education,marital-status,occupation,relationship,race,gender,native-country
27663,44,13,40,1,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
9967,61,9,40,0,Private,HS-grad,Widowed,Exec-managerial,Not-in-family,White,Female,United-States
22554,21,10,40,0,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,United-States
13830,58,9,39,1,Private,HS-grad,Divorced,Tech-support,Not-in-family,White,Male,United-States
30453,22,10,40,0,Private,Some-college,Never-married,Transport-moving,Own-child,White,Male,United-States
20616,28,9,40,0,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,United-States
13780,24,13,40,0,Private,Bachelors,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,Philippines
10700,68,16,50,1,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
14964,23,13,60,0,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,United-States
16747,52,13,30,1,Private,Bachelors,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,United-States
11573,23,9,40,0,Private,HS-grad,Separated,Prof-specialty,Own-child,White,Female,United-States
1533,49,6,42,1,Private,10th,Married-civ-spouse,Transport-moving,Husband,Black,Male,United-States
21211,19,10,20,0,Private,Some-college,Never-married,Sales,Own-child,White,Female,United-States
29015,35,9,40,0,Private,HS-grad,Never-married,Farming-fishing,Not-in-family,Other,Male,Puerto-Rico
9758,46,12,25,0,Private,Assoc-acdm,Divorced,Sales,Not-in-family,White,Female,Germany
22789,35,10,40,0,Private,Some-college,Never-married,Transport-moving,Own-child,White,Male,United-States
14493,34,11,40,0,Private,Assoc-voc,Divorced,Tech-support,Unmarried,White,Female,United-States
5853,25,10,20,0,Private,Some-college,Separated,Prof-specialty,Unmarried,White,Female,United-States
11590,33,9,50,0,Self-emp-not-inc,HS-grad,Separated,Craft-repair,Other-relative,White,Male,United-States
24884,50,12,40,0,Local-gov,Assoc-acdm,Divorced,Prof-specialty,Not-in-family,White,Female,United-States
5543,44,14,40,1,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
8701,19,9,40,0,Local-gov,HS-grad,Never-married,Craft-repair,Other-relative,Black,Female,United-States
18309,27,7,40,1,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
22522,42,10,45,0,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,United-States
26177,62,10,40,0,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,United-States
29083,53,10,66,0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
22844,65,13,10,0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States
26383,51,9,44,0,Self-emp-not-inc,HS-grad,Divorced,Sales,Not-in-family,White,Female,United-States
25240,25,9,40,0,Private,HS-grad,Never-married,Transport-moving,Unmarried,White,Male,Mexico
22893,26,11,40,0,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States
2509,31,12,50,1,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,United-States
6167,70,9,32,0,Private,HS-grad,Divorced,Protective-serv,Not-in-family,White,Female,United-States
9969,26,9,40,0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
19491,23,11,40,0,Private,Assoc-voc,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,United-States
4487,20,10,12,0,Private,Some-college,Never-married,Other-service,Own-child,White,Male,Canada
10001,23,13,45,0,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,United-States
17148,45,10,40,0,Local-gov,Some-college,Divorced,Adm-clerical,Unmarried,Black,Female,United-States
13793,20,10,40,0,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States
25395,66,10,45,0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
4742,30,14,45,1,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
20469,30,11,36,0,Private,Assoc-voc,Divorced,Prof-specialty,Unmarried,White,Female,United-States
10659,65,14,4,0,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,Greece
32106,45,10,30,0,Self-emp-not-inc,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States
32046,32,13,60,1,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
22591,39,13,50,1,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,United-States
30274,51,9,40,0,Self-emp-inc,HS-grad,Never-married,Sales,Other-relative,White,Male,United-States
5613,23,10,25,0,Private,Some-college,Never-married,Sales,Own-child,Black,Male,United-States
7783,26,11,55,0,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States
15599,31,9,40,0,Private,HS-grad,Divorced,Exec-managerial,Unmarried,Black,Female,United-States
19362,23,10,25,0,Private,Some-college,Never-married,Tech-support,Own-child,White,Male,United-States
3471,31,9,50,0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
1743,38,13,40,0,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,United-States
28272,44,14,35,1,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
12784,18,10,48,0,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Male,United-States
29875,18,7,20,0,Private,11th,Never-married,Other-service,Own-child,White,Female,United-States
4715,22,9,40,0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,United-States
8291,17,7,20,0,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,United-States
9737,24,13,40,0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States
9974,46,10,40,0,Local-gov,Some-college,Divorced,Machine-op-inspct,Own-child,White,Female,United-States
6380,33,9,87,0,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,United-States
29503,23,10,15,0,Private,Some-college,Never-married,Sales,Own-child,White,Female,United-States
30782,28,6,40,0,Federal-gov,10th,Married-civ-spouse,Other-service,Wife,Amer-Indian-Eskimo,Female,United-States
3388,46,13,40,1,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States
9566,49,7,60,0,Private,11th,Never-married,Other-service,Not-in-family,White,Male,United-States
17241,37,9,40,1,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
16935,25,6,40,0,Private,10th,Never-married,Machine-op-inspct,Own-child,White,Male,United-States
27722,48,14,40,1,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
23550,65,9,40,1,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
7357,32,6,40,0,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
19963,30,13,35,0,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Female,United-States
5045,48,10,35,1,Self-emp-not-inc,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
18819,44,11,40,0,Private,Assoc-voc,Never-married,Craft-repair,Unmarried,White,Male,United-States
3847,44,9,40,1,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,United-States
24534,55,10,40,1,Local-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
25102,51,8,40,0,Private,12th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
9470,20,10,40,0,Private,Some-college,Never-married,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,Vietnam
28644,23,13,20,0,Private,Bachelors,Never-married,Other-service,Own-child,White,Female,United-States
21409,31,10,40,0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
15816,35,12,45,0,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
9256,36,9,40,0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
3710,27,9,40,0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,United-States
881,32,13,40,1,Private,Bachelors,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,Philippines
30328,17,6,26,0,Private,10th,Never-married,Handlers-cleaners,Own-child,White,Male,United-States
15156,40,10,40,0,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,United-States
6801,29,9,40,0,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,United-States
18874,44,9,30,0,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,United-States
19985,29,8,40,0,Private,12th,Never-married,Tech-support,Not-in-family,White,Male,United-States
1725,44,10,40,0,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States
10909,47,9,40,1,Self-emp-not-inc,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
16565,35,11,40,0,Private,Assoc-voc,Never-married,Craft-repair,Not-in-family,White,Male,United-States
31417,70,13,50,1,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
17252,47,11,55,0,Private,Assoc-voc,Never-married,Other-service,Not-in-family,White,Female,United-States
11007,52,10,50,1,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
26734,30,9,45,0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
14924,43,10,15,0,Federal-gov,Some-college,Widowed,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,United-States
12664,28,9,40,0,Self-emp-inc,HS-grad,Never-married,Exec-managerial,Own-child,White,Male,United-States
29168,39,9,40,1,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
28364,54,9,40,0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
9065,41,9,40,0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Other,Male,United-States
9846,43,10,30,0,Self-emp-not-inc,Some-college,Never-married,Transport-moving,Not-in-family,Black,Male,United-States
18487,34,9,20,0,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Female,United-States
11524,39,13,60,0,Private,Bachelors,Divorced,Sales,Unmarried,White,Male,United-States
7995,38,15,35,1,Private,Prof-school,Separated,Prof-specialty,Not-in-family,White,Male,United-States
5654,25,13,40,0,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Male,United-States
5968,64,16,60,1,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,Canada
13972,61,13,30,0,Local-gov,Bachelors,Divorced,Other-service,Not-in-family,White,Male,United-States
27467,25,10,50,0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
28511,57,16,40,1,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,Taiwan
10671,17,8,40,0,Private,12th,Never-married,Sales,Own-child,White,Male,United-States
27146,27,10,60,0,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,United-States
18251,61,14,60,1,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
16078,35,13,16,1,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
6383,46,14,50,1,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
21348,22,13,15,0,Private,Bachelors,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,Taiwan
25428,22,9,25,0,Private,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,United-States
1141,20,10,45,0,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,United-States
706,40,8,40,0,Private,12th,Married-civ-spouse,Other-service,Husband,Black,Male,Jamaica
18084,34,12,28,0,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
19939,22,11,40,0,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
12411,25,13,40,0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
19124,66,9,18,0,Private,HS-grad,Widowed,Tech-support,Not-in-family,White,Female,United-States
14505,52,10,40,0,Private,Some-college,Widowed,Sales,Not-in-family,White,Female,United-States
6197,42,9,40,1,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States
27196,49,12,40,0,Private,Assoc-acdm,Separated,Adm-clerical,Not-in-family,White,Female,United-States
5730,26,10,44,0,Private,Some-college,Never-married,Protective-serv,Not-in-family,White,Male,United-States
16778,43,14,40,1,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,India
9978,47,9,40,0,Private,HS-grad,Divorced,Sales,Own-child,White,Male,United-States
19369,63,13,40,1,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Male,United-States
31779,47,12,40,0,Private,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Female,United-States
21956,48,9,35,1,State-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
28355,21,10,40,0,Private,Some-college,Never-married,Sales,Other-relative,White,Male,United-States
990,46,13,40,0,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,United-States
3284,27,15,40,0,Private,Prof-school,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
10632,41,13,40,0,State-gov,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,United-States
6054,43,9,24,0,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Female,United-States
27343,30,9,40,0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United-States
4253,44,9,40,0,Private,HS-grad,Divorced,Adm-clerical,Unmarried,Black,Female,United-States
20055,50,9,40,1,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
7496,22,9,40,0,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,United-States
22306,53,10,36,1,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
22182,39,9,40,0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
19436,35,11,40,1,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,United-States
28038,32,11,50,0,Private,Assoc-voc,Divorced,Exec-managerial,Unmarried,White,Female,United-States
8884,21,3,40,0,Private,5th-6th,Never-married,Priv-house-serv,Not-in-family,White,Female,Mexico
23707,32,10,30,0,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,United-States
4028,26,9,12,0,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,United-States
27763,24,7,60,0,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
15539,35,9,48,0,Private,HS-grad,Separated,Transport-moving,Unmarried,Black,Female,United-States
2510,42,9,35,0,Private,HS-grad,Divorced,Protective-serv,Not-in-family,Black,Male,United-States
4656,37,12,40,1,Local-gov,Assoc-acdm,Married-civ-spouse,Prof-specialty,Wife,Black,Female,United-States
17996,30,13,18,0,Private,Bachelors,Never-married,Sales,Own-child,White,Male,United-States
10102,61,9,40,1,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
3233,52,9,40,0,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Female,United-States
10238,20,9,40,0,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,United-States
9324,63,13,30,1,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
21570,34,9,40,0,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States
17616,27,6,60,0,Local-gov,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
1321,20,10,30,0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,United-States
17274,41,11,40,0,Private,Assoc-voc,Never-married,Craft-repair,Not-in-family,White,Female,United-States
1007,39,9,40,1,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
29573,64,3,16,0,Private,5th-6th,Widowed,Other-service,Not-in-family,Black,Female,United-States
10771,46,13,72,1,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States
17582,48,10,45,0,Self-emp-inc,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,United-States
2771,41,13,55,0,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,United-States
26658,35,9,40,0,Private,HS-grad,Separated,Other-service,Not-in-family,Black,Male,United-States
16195,17,7,15,0,Private,11th,Never-married,Sales,Unmarried,White,Male,United-States
2871,47,9,60,1,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States
9209,22,9,40,0,Private,HS-grad,Never-married,Other-service,Unmarried,White,Female,United-States
16128,27,9,40,0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
25082,41,10,40,1,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States
25639,38,9,40,0,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,United-States
4914,35,9,40,1,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
