ID,Percentage,Category
3676,0.10905181,TN
3677,0.8337902,FP
3678,0.57150525,FP
3679,0.34383655,TN
3680,0.68234795,FP
3681,0.26259866,TN
3682,0.4185678,TN
3683,0.65293574,FP
3684,0.82671374,FP
3685,0.69092846,FP
3686,0.72759503,FP
3687,0.18140237,TN
3688,0.20669448,TN
3689,0.4714303,TN
3690,0.5006048,FP
3691,0.6142843,TP
3692,0.12649964,TN
3693,0.15762915,TN
3694,0.23097898,TN
3695,0.32877076,TN
3696,0.75862086,TP
3697,0.2644829,TN
3698,0.5554523,FP
3699,0.21990316,FN
3700,0.80658025,FP
3701,0.36585957,FN
3702,0.37431544,TN
3703,0.4751893,TN
3704,0.26920944,TN
3705,0.25694928,TN
3706,0.6777484,TP
3707,0.26544255,TN
3708,0.47265583,TN
3709,0.16153447,TN
3710,0.20786013,TN
3711,0.2733518,TN
3712,0.31199205,TN
3713,0.18083149,FN
3714,0.5924817,TP
3715,0.51368326,TP
3716,0.3442134,TN
3717,0.52528685,FP
3718,0.26909372,TN
3719,0.5539759,FP
3720,0.87167394,TP
3721,0.6768295,TP
3722,0.29331225,TN
3723,0.2882773,TN
3724,0.45609805,TN
3725,0.4390142,FN
3726,0.7081946,FP
3727,0.17034864,TN
3728,0.3815172,TN
3729,0.16373265,TN
3730,0.30742088,FN
3731,0.24867843,TN
3732,0.39334014,TN
3733,0.48680633,TN
3734,0.40642178,TN
3735,0.33937073,TN
3736,0.4089802,TN
3737,0.2288086,TN
3738,0.716066,TP
3739,0.30033982,FN
3740,0.35499275,FN
3741,0.21091887,TN
3742,0.5302699,FP
3743,0.34084058,TN
3744,0.7659791,TP
3745,0.43027323,TN
3746,0.5019167,TP
3747,0.13476352,TN
3748,0.80276495,TP
3749,0.7588938,TP
3750,0.31803828,FN
3751,0.6052639,TP
3752,0.35605797,FN
3753,0.6859855,FP
3754,0.37516317,TN
3755,0.20426002,TN
3756,0.47385126,TN
3757,0.7801154,TP
3758,0.58633107,FP
3759,0.5878885,FP
3760,0.289629,TN
3761,0.19387795,TN
3762,0.20905176,TN
3763,0.51981187,TP
3764,0.2547239,FN
3765,0.48040718,FN
3766,0.21813875,TN
3767,0.30136576,TN
3768,0.1893574,TN
3769,0.3244281,TN
3770,0.6878961,TP
3771,0.4754288,TN
3772,0.7621538,FP
3773,0.48179665,TN
3774,0.114140116,TN
3775,0.34931785,TN
3776,0.4263072,TN
3777,0.3253664,TN
3778,0.18858987,TN
3779,0.22729188,TN
3780,0.5126915,FP
3781,0.22718506,TN
3782,0.5287516,TP
3783,0.37535387,FN
3784,0.3649951,FN
3785,0.30440283,TN
3786,0.50753284,FP
3787,0.10529245,TN
3788,0.24013409,TN
3789,0.3264591,TN
3790,0.5336446,TP
3791,0.67527586,FP
3792,0.43688092,TN
3793,0.10586311,TN
3794,0.23550786,TN
3795,0.78418094,TP
3796,0.22616777,TN
3797,0.33461672,FN
3798,0.16022325,TN
3799,0.506224,FP
3800,0.63805497,TP
3801,0.28115344,TN
3802,0.7348891,FP
3803,0.22271682,TN
3804,0.42228317,TN
3805,0.26934677,TN
3806,0.5715944,FP
3807,0.228089,FN
3808,0.4147141,TN
3809,0.4884635,TN
3810,0.6533572,TP
3811,0.39733973,FN
3812,0.64400536,TP
3813,0.10705218,TN
3814,0.59951144,TP
3815,0.46874887,FN
3816,0.3169928,TN
3817,0.37082934,TN
3818,0.505537,TP
3819,0.519415,FP
3820,0.13948591,TN
3821,0.7771745,FP
3822,0.54064643,FP
3823,0.15215799,TN
3824,0.45952618,TN
3825,0.6049903,FP
3826,0.7047979,TP
3827,0.17439212,TN
3828,0.43097943,TN
3829,0.44088182,TN
3830,0.15996398,TN
3831,0.62220246,FP
3832,0.6169091,TP
3833,0.2732284,TN
3834,0.44476974,FN
3835,0.7126643,FP
3836,0.511056,FP
3837,0.5238299,FP
3838,0.74484754,TP
3839,0.7685511,TP
3840,0.62328887,FP
3841,0.15797201,TN
3842,0.6901908,TP
3843,0.5726038,FP
3844,0.15902677,TN
3845,0.20773654,TN
3846,0.41226467,FN
3847,0.22153656,TN
3848,0.73166704,FP
3849,0.27703834,TN
3850,0.41290852,TN
3851,0.7611241,TP
3852,0.28002048,TN
3853,0.31156743,TN
3854,0.61028785,FP
3855,0.18026787,TN
3856,0.8190079,TP
3857,0.40198413,TN
3858,0.122546956,TN
3859,0.23291634,TN
3860,0.306792,TN
3861,0.7820788,TP
3862,0.3568476,TN
3863,0.19180785,TN
3864,0.24787709,TN
3865,0.43669632,TN
3866,0.35289887,FN
3867,0.58941615,FP
3868,0.33119345,TN
3869,0.39276475,TN
3870,0.3857858,TN
3871,0.69576997,FP
3872,0.13772921,TN
3873,0.41985336,FN
3874,0.20765425,TN
3875,0.52851135,FP
3876,0.6011577,FP
3877,0.33354503,TN
3878,0.3322836,TN
3879,0.7739907,TP
3880,0.30935985,TN
3881,0.25824425,FN
3882,0.17091008,TN
3883,0.7185003,FP
3884,0.53228927,FP
3885,0.5196728,FP
3886,0.39491734,TN
3887,0.53800184,FP
3888,0.7364585,FP
3889,0.26366994,TN
3890,0.8761245,TP
3891,0.117750235,TN
3892,0.18294725,TN
3893,0.62174505,TP
3894,0.7643126,TP
3895,0.3281188,TN
3896,0.10265519,FN
3897,0.29371026,FN
3898,0.40576056,FN
3899,0.34188938,TN
3900,0.4060209,TN
3901,0.05642889,TN
3902,0.14600644,TN
3903,0.3942929,TN
3904,0.5789213,TP
3905,0.18804358,TN
3906,0.32266194,TN
3907,0.7399254,TP
3908,0.758728,TP
3909,0.37033206,TN
3910,0.8408937,TP
3911,0.29070663,FN
3912,0.6435688,FP
3913,0.46325564,FN
3914,0.56516224,FP
3915,0.18047823,TN
3916,0.60302997,FP
3917,0.7634803,TP
3918,0.7718408,TP
3919,0.61290026,FP
3920,0.1337595,TN
3921,0.26981902,TN
3922,0.21679941,TN
3923,0.51354903,FP
3924,0.27785623,TN
3925,0.36937752,TN
3926,0.71325207,FP
3927,0.4151632,FN
3928,0.7191818,TP
3929,0.35366952,TN
3930,0.53924704,TP
3931,0.49875322,FN
3932,0.6018147,TP
3933,0.6964442,TP
3934,0.28073314,TN
3935,0.25824463,TN
3936,0.33204776,FN
3937,0.4281183,TN
3938,0.21190755,FN
3939,0.49797866,TN
3940,0.15782543,TN
3941,0.33392283,TN
3942,0.46196866,FN
3943,0.17007214,TN
3944,0.42670158,FN
3945,0.31193697,TN
3946,0.4920217,FN
3947,0.6938293,TP
3948,0.84502804,TP
3949,0.39835396,TN
3950,0.30442816,TN
3951,0.31878787,TN
3952,0.3927396,TN
3953,0.27827838,TN
3954,0.17111795,TN
3955,0.62373424,TP
3956,0.29316777,TN
3957,0.28138113,TN
3958,0.35652554,TN
3959,0.21948019,TN
3960,0.34462386,TN
3961,0.40854314,TN
3962,0.5530952,FP
3963,0.56708485,FP
3964,0.2203829,FN
3965,0.514904,TP
3966,0.15912446,TN
3967,0.5997228,TP
3968,0.5772244,FP
3969,0.299636,TN
3970,0.4272071,TN
3971,0.3425747,TN
3972,0.7101593,FP
3973,0.7765683,TP
3974,0.4518994,FN
3975,0.14365178,TN
3976,0.81442827,TP
3977,0.16706079,TN
3978,0.7491458,TP
3979,0.236788,TN
3980,0.826508,TP
3981,0.6076775,FP
3982,0.22684485,TN
3983,0.3075515,TN
3984,0.5089063,TP
3985,0.54507005,TP
3986,0.60026056,TP
3987,0.31649375,TN
3988,0.63308364,FP
3989,0.2641804,TN
3990,0.786962,FP
3991,0.41344956,TN
3992,0.37993434,TN
3993,0.4274078,FN
3994,0.6985568,FP
3995,0.28523368,TN
3996,0.5959791,FP
3997,0.5976351,TP
3998,0.29747197,TN
3999,0.55604506,FP
4000,0.37800962,TN
4001,0.3608378,TN
4002,0.23605609,TN
4003,0.24072666,TN
4004,0.6107415,FP
4005,0.16249488,TN
4006,0.4905823,FN
4007,0.19849087,TN
4008,0.14774565,TN
4009,0.6621881,TP
4010,0.28760758,TN
4011,0.32341182,TN
4012,0.2687857,TN
4013,0.6101607,TP
4014,0.20409527,TN
4015,0.6490857,TP
4016,0.7413421,FP
4017,0.23474908,TN
4018,0.07335067,TN
4019,0.70172673,TP
4020,0.4005933,TN
4021,0.8951411,TP
4022,0.18452303,TN
4023,0.19763365,TN
4024,0.21876003,TN
4025,0.11488303,TN
4026,0.7919142,FP
4027,0.41533947,FN
4028,0.31753623,TN
4029,0.15520824,TN
4030,0.5294464,FP
4031,0.538476,FP
4032,0.16177535,TN
4033,0.17607224,TN
4034,0.22177005,TN
4035,0.09753758,TN
4036,0.5644381,TP
4037,0.42595997,FN
4038,0.18954836,FN
4039,0.32285175,TN
4040,0.30706108,TN
4041,0.22319436,TN
4042,0.4659717,FN
4043,0.080986075,TN
4044,0.6541091,TP
4045,0.6039332,TP
4046,0.25069007,FN
4047,0.23512992,TN
4048,0.19863333,TN
4049,0.10562089,TN
4050,0.7255428,TP
4051,0.11135503,TN
4052,0.40912578,TN
4053,0.18507779,TN
4054,0.3045986,TN
4055,0.6304029,TP
4056,0.35331598,TN
4057,0.20289615,TN
4058,0.40642765,TN
4059,0.50122607,TP
4060,0.30080143,TN
4061,0.14830811,TN
4062,0.618833,TP
4063,0.15522687,TN
4064,0.16578256,TN
4065,0.72367465,TP
4066,0.4775081,TN
4067,0.53105223,FP
4068,0.51904285,TP
4069,0.20989077,FN
4070,0.16322847,TN
4071,0.6325779,FP
4072,0.15089859,TN
4073,0.12556201,TN
4074,0.30938601,FN
4075,0.7035777,FP
4076,0.39386293,TN
4077,0.2680094,FN
4078,0.27924424,TN
4079,0.23551302,TN
4080,0.34855762,TN
4081,0.43192697,TN
4082,0.68536216,TP
4083,0.2754341,TN
4084,0.17042404,TN
4085,0.46753082,FN
4086,0.085042335,TN
4087,0.1483445,FN
4088,0.3136939,TN
4089,0.41667777,TN
4090,0.13691951,FN
4091,0.498306,TN
4092,0.54890794,FP
4093,0.20358212,TN
4094,0.7650965,TP
4095,0.14994399,TN
4096,0.23239964,TN
4097,0.1455649,TN
4098,0.29198048,TN
4099,0.41372007,TN
4100,0.2298865,FN
4101,0.5862025,FP
4102,0.18815933,TN
4103,0.12306771,TN
4104,0.5683195,FP
4105,0.4645433,TN
4106,0.28593236,TN
4107,0.52502805,FP
4108,0.4189522,FN
4109,0.10272247,TN
4110,0.31731582,TN
4111,0.09682125,TN
4112,0.39154112,TN
4113,0.5555522,TP
4114,0.41551894,TN
4115,0.2279631,TN
4116,0.69223714,TP
4117,0.60599965,FP
4118,0.35989708,TN
4119,0.6619312,TP
4120,0.1688243,TN
4121,0.10853339,TN
4122,0.66426307,FP
4123,0.79952323,TP
4124,0.37151295,FN
4125,0.32096848,TN
4126,0.63723767,TP
4127,0.3132526,TN
4128,0.34477854,TN
4129,0.63763803,FP
4130,0.7049349,TP
4131,0.30148283,TN
4132,0.62076944,TP
4133,0.3285533,TN
4134,0.107173875,TN
4135,0.15166627,TN
4136,0.17492752,TN
4137,0.31161118,TN
4138,0.3132469,TN
4139,0.6164909,FP
4140,0.23607378,TN
4141,0.4500243,TN
4142,0.7115303,TP
4143,0.08054747,TN
4144,0.82104737,TP
4145,0.58810204,FP
4146,0.455416,FN
4147,0.14475298,TN
4148,0.4791067,TN
4149,0.24064937,TN
4150,0.13575028,TN
4151,0.5175746,TP
4152,0.5221338,FP
4153,0.76465476,FP
4154,0.45075694,TN
4155,0.5477639,TP
4156,0.53429556,FP
4157,0.15383574,TN
4158,0.14574628,TN
4159,0.22107384,TN
4160,0.14536619,TN
4161,0.44182292,FN
4162,0.17783661,TN
4163,0.67574674,TP
4164,0.15415697,TN
4165,0.80221826,FP
4166,0.87518364,TP
4167,0.34930584,TN
4168,0.6022118,FP
4169,0.2999013,FN
4170,0.28797176,TN
4171,0.07877839,TN
4172,0.8120709,TP
4173,0.702388,TP
4174,0.41666058,TN
4175,0.3313934,TN
4176,0.3714388,FN
4177,0.30819285,TN
4178,0.14393695,FN
4179,0.28574944,FN
4180,0.6785567,TP
4181,0.7629077,FP
4182,0.25362253,TN
4183,0.42958057,TN
4184,0.25111505,TN
4185,0.06890658,TN
4186,0.08499055,FN
4187,0.35765758,TN
4188,0.05003125,TN
4189,0.3641755,FN
4190,0.099683404,FN
4191,0.23909418,FN
4192,0.31956357,FN
4193,0.10645446,TN
4194,0.5485447,TP
4195,0.2527281,TN
4196,0.5073946,TP
4197,0.07341138,TN
4198,0.5259664,TP
4199,0.5933711,TP
4200,0.80332285,TP
4201,0.27105483,TN
4202,0.3864099,TN
4203,0.335086,TN
4204,0.5349241,TP
4205,0.6475806,TP
4206,0.38399047,FN
4207,0.4320815,FN
4208,0.8807712,TP
4209,0.5812956,TP
4210,0.24294463,TN
4211,0.4402266,FN
4212,0.23186278,TN
4213,0.57305247,FP
4214,0.71537435,TP
4215,0.58889806,FP
4216,0.6295574,FP
4217,0.19684853,TN
4218,0.17550087,FN
4219,0.39589888,FN
4220,0.54540896,FP
4221,0.68388575,FP
4222,0.115741335,TN
4223,0.6798767,TP
4224,0.2051811,TN
4225,0.1323489,TN
4226,0.74423134,FP
4227,0.32598716,FN
4228,0.2670175,TN
4229,0.14372042,TN
4230,0.622037,TP
4231,0.68402815,TP
4232,0.42324492,TN
4233,0.3941363,TN
4234,0.121984705,TN
4235,0.08277033,TN
4236,0.8404138,TP
4237,0.59092623,FP
4238,0.37485424,FN
4239,0.417221,FN
4240,0.15126103,TN
4241,0.75445455,TP
4242,0.2812602,TN
4243,0.55327356,TP
4244,0.3487633,TN
4245,0.6889377,FP
4246,0.44451115,TN
4247,0.5656036,FP
4248,0.40140215,TN
4249,0.1801054,TN
4250,0.567781,FP
4251,0.44306508,FN
4252,0.52994466,TP
4253,0.08136578,TN
4254,0.56895834,TP
4255,0.31034902,FN
4256,0.6367032,FP
4257,0.264212,FN
4258,0.24972068,FN
4259,0.6445347,TP
4260,0.88418955,TP
4261,0.34595522,TN
4262,0.36132094,FN
4263,0.698482,TP
4264,0.38929766,TN
4265,0.14857994,TN
4266,0.6623956,TP
4267,0.12572032,TN
4268,0.3410693,TN
4269,0.4525697,FN
4270,0.6690941,FP
4271,0.43689647,FN
4272,0.8445322,TP
4273,0.64685386,TP
4274,0.7471908,FP
4275,0.41086417,TN
4276,0.47950032,TN
4277,0.31479236,FN
4278,0.2881118,TN
4279,0.16267258,TN
4280,0.60042894,TP
4281,0.52765304,FP
4282,0.5300621,TP
4283,0.3456307,TN
4284,0.79174054,TP
4285,0.31134304,TN
4286,0.41115594,TN
4287,0.2523714,TN
4288,0.17454644,TN
4289,0.75393826,TP
4290,0.7343237,TP
4291,0.26687074,TN
4292,0.23936751,TN
4293,0.5093762,FP
4294,0.5852655,TP
4295,0.3694769,TN
4296,0.6755944,FP
4297,0.30424502,FN
4298,0.17411327,TN
4299,0.8236968,TP
4300,0.23463663,TN
4301,0.7022681,TP
4302,0.72562325,TP
4303,0.41115138,TN
4304,0.38084608,FN
4305,0.8284217,TP
4306,0.67953193,TP
4307,0.51046455,FP
4308,0.8037368,TP
4309,0.49697158,FN
4310,0.50215787,FP
4311,0.22311747,TN
4312,0.81583124,TP
4313,0.5765137,FP
4314,0.7905354,TP
4315,0.85301244,TP
4316,0.7652771,TP
4317,0.418401,FN
4318,0.74047965,TP
4319,0.8367505,TP
4320,0.11402736,FN
4321,0.61334324,TP
4322,0.7450626,TP
4323,0.16006291,TN
4324,0.72992796,TP
4325,0.6005173,TP
4326,0.30202356,TN
4327,0.80660886,TP
4328,0.66881794,FP
4329,0.2977883,FN
4330,0.62209797,TP
4331,0.30386263,TN
4332,0.58901757,TP
4333,0.4707982,FN
4334,0.6401306,FP
4335,0.27170917,TN
4336,0.007832206,TN
4337,0.6818046,FP
4338,0.611275,TP
4339,0.6373535,TP
4340,0.862787,TP
4341,0.7790542,TP
4342,0.45361736,FN
4343,0.7075344,TP
4344,0.70187205,TP
4345,0.67057586,FP
4346,0.45301813,FN
4347,0.6001538,TP
4348,0.5924512,FP
4349,0.69905466,TP
4350,0.6369465,TP
4351,0.26570457,FN
4352,0.73722625,TP
4353,0.43928513,FN
4354,0.63543564,FP
4355,0.8575976,TP
4356,0.16286598,TN
4357,0.48037258,FN
4358,0.2812282,FN
4359,0.30528015,TN
4360,0.25519907,TN
4361,0.5607443,TP
4362,0.8797074,TP
4363,0.65443236,TP
4364,0.6246665,FP
4365,0.8256816,TP
4366,0.57897544,FP
4367,0.80719453,FP
4368,0.67338353,FP
4369,0.6186157,TP
4370,0.4528548,FN
4371,0.2618591,TN
4372,0.26373005,TN
4373,0.39088872,FN
4374,0.7921512,TP
4375,0.23045945,TN
4376,0.32890105,TN
4377,0.5863203,TP
4378,0.7975968,TP
4379,0.1469455,TN
4380,0.3315595,FN
4381,0.19515032,FN
4382,0.20152919,TN
4383,0.2571098,TN
4384,0.46470237,FN
4385,0.30396014,TN
4386,0.4170672,FN
4387,0.28979883,FN
4388,0.60397303,FP
4389,0.77875566,TP
4390,0.38845575,FN
4391,0.4474171,FN
4392,0.51919115,FP
4393,0.29627553,TN
4394,0.21995604,FN
4395,0.5316409,FP
4396,0.2949458,FN
4397,0.558974,TP
4398,0.36009124,FN
4399,0.381338,FN
4400,0.001470287,TN
4401,0.7071421,FP
4402,0.8412597,TP
4403,0.6125688,TP
4404,0.4812351,FN
4405,0.40231463,FN
4406,0.46258593,FN
4407,0.60253364,FP
4408,0.5954265,TP
4409,0.51406556,TP
4410,0.26859656,TN
4411,0.43693194,FN
4412,0.61185247,TP
4413,0.46765372,TN
4414,0.26377594,TN
4415,0.7000156,TP
4416,0.79508865,TP
4417,0.3493944,TN
4418,0.5143278,TP
4419,0.45106456,TN
4420,0.51761246,TP
4421,0.3892622,FN
4422,0.66924405,TP
4423,0.6610848,TP
4424,0.69823545,TP
4425,0.87082106,TP
4426,0.4539181,TN
4427,0.29651284,TN
4428,0.63090086,TP
4429,0.50579184,FP
4430,0.43270126,TN
4431,0.5152347,TP
4432,0.33594972,TN
4433,0.41545212,FN
4434,0.826661,TP
4435,0.57879347,TP
4436,0.67733425,TP
4437,0.18109865,TN
4438,0.52791834,TP
4439,0.7073494,TP
4440,0.77532524,TP
4441,0.6422656,TP
4442,0.7557473,TP
4443,0.27866665,FN
4444,0.8594565,TP
4445,0.2348668,TN
4446,0.38845867,TN
4447,0.32818285,FN
4448,0.46479717,FN
4449,0.70146364,FP
4450,0.7909868,TP
4451,0.5274429,TP
4452,0.86052626,TP
4453,0.6769732,TP
4454,0.5373456,TP
4455,0.76280296,TP
4456,0.67007136,TP
4457,0.15114418,TN
4458,0.75526243,FP
4459,0.5766844,FP
4460,0.45817354,FN
4461,0.7898924,TP
4462,0.91383505,TP
4463,0.5715581,TP
4464,0.26978534,TN
4465,0.78989965,TP
4466,0.6315887,TP
4467,0.5869096,TP
4468,0.8372751,TP
4469,0.39589003,FN
4470,0.4315457,TN
4471,0.75947374,TP
4472,0.31128716,FN
4473,0.18709321,TN
4474,0.8018998,TP
4475,0.66312116,FP
4476,0.36973682,FN
4477,0.5862511,TP
4478,0.81763285,TP
4479,0.6470013,TP
4480,0.7830591,TP
4481,0.75183296,TP
4482,0.8929537,TP
4483,0.77207094,TP
4484,0.32010487,TN
4485,0.82196593,TP
4486,0.7623694,TP
4487,0.737235,TP
4488,0.44572756,FN
4489,0.4824662,TN
4490,0.76516014,FP
4491,0.509955,TP
4492,0.33279154,FN
4493,0.3738228,TN
4494,0.48844123,FN
4495,0.6859472,TP
4496,0.35968482,FN
4497,0.8091871,TP
4498,0.71226484,TP
4499,0.82596296,TP
4500,0.6277565,TP
4501,0.72157645,TP
4502,0.75937104,TP
4503,0.5978215,TP
4504,0.38441554,FN
4505,0.5104207,FP
4506,0.889297,TP
4507,0.84130174,TP
4508,0.3527372,FN
4509,0.40259787,FN
4510,0.8393527,TP
4511,0.4881963,TN
4512,0.30218932,TN
4513,0.89759105,TP
4514,0.5829076,TP
4515,0.67602175,TP
4516,0.11888103,FN
4517,0.29633355,FN
4518,0.6397224,TP
4519,0.5309602,FP
4520,0.76488733,TP
4521,0.6690581,TP
4522,0.8336319,TP
4523,0.7076546,TP
4524,0.37115264,TN
4525,0.63854223,TP
4526,0.17925258,TN
4527,0.42774996,TN
4528,0.62606925,TP
4529,0.33293214,TN
4530,0.69678354,TP
4531,0.62462693,TP
4532,0.35901445,FN
4533,0.2908306,FN
4534,0.6742786,TP
4535,0.5708405,TP
4536,0.21054319,TN
4537,0.8253792,TP
4538,0.37003356,FN
4539,0.7067226,TP
4540,0.4490877,FN
4541,0.5802382,TP
4542,0.77271456,TP
4543,0.7816487,TP
4544,0.30035457,FN
4545,0.8766231,TP
4546,0.3260172,TN
4547,0.34986225,TN
4548,0.5484276,FP
4549,0.6018516,TP
4550,0.37235343,TN
4551,0.6096227,TP
4552,0.23689991,TN
4553,0.8519667,TP
4554,0.59442383,TP
4555,0.53156406,FP
4556,0.66571504,TP
4557,0.63853014,TP
4558,0.22559308,FN
4559,0.5659777,TP
4560,0.6097126,TP
4561,0.7261799,FP
4562,0.74518853,FP
4563,0.73853177,TP
4564,0.8232216,TP
4565,0.78167677,TP
4566,0.464296,FN
4567,0.4490548,FN
4568,0.45214733,TN
4569,0.86235195,TP
4570,0.50933254,TP
4571,0.60764086,TP
4572,0.71280444,TP
4573,0.5968196,TP
4574,0.710552,TP
4575,0.62813973,TP
4576,0.1601297,TN
4577,0.8350111,TP
4578,0.43520927,TN
4579,0.60460055,TP
4580,0.65646124,TP
4581,0.6864469,TP
4582,0.8119134,TP
4583,0.83037454,FP
4584,0.24329239,TN
4585,0.58937454,TP
4586,0.7904777,FP
4587,0.64671177,TP
4588,0.63246465,TP
4589,0.4169512,FN
4590,0.68234605,TP
4591,0.56554973,FP
4592,0.41714293,FN
4593,0.68502676,TP
4594,0.1735169,TN
4595,0.5204361,TP
4596,0.44885764,TN
4597,0.7863918,TP
4598,0.7001052,FP
4599,0.53129125,FP
4600,0.30040914,TN
4601,0.53545564,FP
4602,0.4547313,TN
4603,0.41314727,TN
4604,0.5993072,FP
4605,0.34865558,TN
4606,0.40131518,TN
4607,0.19223051,TN
4608,0.42513683,TN
4609,0.44290096,FN
4610,0.4169928,FN
4611,0.65313643,FP
4612,0.120207,TN
4613,0.389474,FN
4614,0.19218993,TN
4615,0.13438976,TN
4616,0.7043336,FP
4617,0.2113898,TN
4618,0.5578163,FP
4619,0.37534624,TN
4620,0.58488667,FP
4621,0.48998135,FN
4622,0.74990016,TP
4623,0.27584454,TN
4624,0.21613938,TN
4625,0.3181878,TN
4626,0.56405234,FP
4627,0.58428955,TP
4628,0.4726697,TN
4629,0.2517311,TN
4630,0.68943316,FP
4631,0.24650893,TN
4632,0.46203613,TN
4633,0.78868306,TP
4634,0.28726932,TN
4635,0.23212786,TN
4636,0.25473058,TN
4637,0.4430117,FN
4638,0.49790537,TN
4639,0.25425938,TN
4640,0.15370932,TN
4641,0.37858284,FN
4642,0.24085046,TN
4643,0.72043264,TP
4644,0.31748477,TN
4645,0.15319252,TN
4646,0.35466525,TN
4647,0.84642386,TP
4648,0.78826386,TP
4649,0.4721284,TN
4650,0.26094526,FN
4651,0.3277714,TN
4652,0.14942583,FN
4653,0.15266536,TN
4654,0.6315339,TP
4655,0.2949329,FN
4656,0.58319235,TP
4657,0.81398356,TP
4658,0.7943327,TP
4659,0.8200811,TP
4660,0.7562686,TP
4661,0.43013993,TN
4662,0.44617835,TN
4663,0.867503,TP
4664,0.71129155,TP
4665,0.29461202,TN
4666,0.80381155,TP
4667,0.5983905,TP
4668,0.7715378,TP
4669,0.52280676,TP
4670,0.80746984,TP
4671,0.7615394,TP
4672,0.5344964,TP
4673,0.17451982,TN
4674,0.54227984,FP
4675,0.7993007,TP
4676,0.70110536,TP
4677,0.5278424,FP
4678,0.80973494,TP
4679,0.08302115,TN
4680,0.4831129,FN
4681,0.8074568,TP
4682,0.8559428,TP
4683,0.43202943,TN
4684,0.13764802,TN
4685,0.24611208,TN
4686,0.39384636,FN
4687,0.46415672,TN
4688,0.18600623,FN
4689,0.288371,TN
4690,0.52204895,TP
4691,0.8068567,TP
4692,0.25709772,TN
4693,0.48494282,FN
4694,0.54030836,TP
4695,0.8887395,FP
4696,0.81209254,TP
4697,0.22784401,TN
4698,0.27166373,TN
4699,0.3705055,TN
4700,0.105473205,TN
4701,0.5410257,FP
4702,0.34918442,TN
4703,0.40577102,TN
4704,0.5574346,FP
4705,0.10895602,TN
4706,0.15878454,TN
4707,0.08059772,TN
4708,0.5270753,FP
4709,0.364584,TN
4710,0.25724626,TN
4711,0.57313204,TP
4712,0.6499804,TP
4713,0.05240645,TN
4714,0.044329405,TN
4715,0.5221883,FP
4716,0.17117119,TN
4717,0.25449327,TN
4718,0.2625837,TN
4719,0.2316501,FN
4720,0.41946656,TN
4721,0.38818485,TN
4722,0.17414442,TN
4723,0.6773494,TP
4724,0.094207495,TN
4725,0.42334396,FN
4726,0.6900001,FP
4727,0.7647818,TP
4728,0.14862776,TN
4729,0.405479,TN
4730,0.11528844,TN
4731,0.16407275,TN
4732,0.86355627,TP
4733,0.3883902,TN
4734,0.43482733,FN
4735,0.43441033,FN
4736,0.69633853,TP
4737,0.3382106,TN
4738,0.2541251,TN
4739,0.58196646,FP
4740,0.4063422,TN
4741,0.26236692,TN
4742,0.33339626,FN
4743,0.75950676,TP
4744,0.49120584,FN
4745,0.13235785,FN
4746,0.5057926,TP
4747,0.6959215,FP
4748,0.7556146,TP
4749,0.77185875,TP
4750,0.47856942,FN
4751,0.7242307,TP
4752,0.30346406,FN
4753,0.4167141,FN
4754,0.90710974,TP
4755,0.6935944,TP
4756,0.6602354,TP
4757,0.7793784,TP
4758,0.13786156,FN
4759,0.37382236,TN
4760,0.37787834,TN
4761,0.27919436,TN
4762,0.30385017,TN
4763,0.08827872,FN
4764,0.33042377,FN
4765,0.63564694,FP
4766,0.7335747,TP
4767,0.5948764,TP
4768,0.5258601,FP
4769,0.60651875,TP
4770,0.38405126,TN
4771,0.2386295,TN
4772,0.3415084,TN
4773,0.19062415,TN
4774,0.325764,TN
4775,0.6791713,TP
4776,0.7381552,FP
4777,0.35168874,TN
4778,0.2346499,TN
4779,0.11869195,TN
4780,0.3174365,TN
4781,0.20636229,TN
4782,0.5852501,FP
4783,0.7386062,TP
4784,0.2845606,FN
4785,0.6082573,TP
4786,0.33920836,TN
4787,0.67118967,TP
4788,0.21893504,TN
4789,0.26045868,TN
4790,0.7706647,FP
4791,0.7640843,TP
4792,0.7462744,TP
4793,0.447333,FN
4794,0.40087163,FN
4795,0.24175638,FN
4796,0.28274512,TN
4797,0.2792028,FN
4798,0.5380965,FP
4799,0.39713666,TN
4800,0.39984027,TN
4801,0.38627467,TN
4802,0.67919874,FP
4803,0.10185433,TN
4804,0.49788928,TN
4805,0.6038054,TP
4806,0.8320486,FP
4807,0.430301,TN
4808,0.08015719,TN
4809,0.13292307,TN
4810,0.60475415,FP
4811,0.73181933,TP
4812,0.120878026,TN
4813,0.09927875,TN
4814,0.37051284,TN
4815,0.49203706,FN
4816,0.63598305,FP
4817,0.7870769,TP
4818,0.2828437,TN
4819,0.5895227,FP
4820,0.4455644,TN
4821,0.79761565,TP
4822,0.100385115,TN
4823,0.19345357,TN
4824,0.47993335,TN
4825,0.72484577,FP
4826,0.80057305,TP
4827,0.78752106,TP
4828,0.57061046,TP
4829,0.45396143,TN
4830,0.26427934,TN
4831,0.6266097,FP
4832,0.27450258,TN
4833,0.37090832,TN
4834,0.5398536,FP
4835,0.19847527,TN
4836,0.46886626,TN
4837,0.16070868,TN
4838,0.18165898,TN
4839,0.13817967,TN
4840,0.1989368,TN
4841,0.5128085,FP
4842,0.7219827,TP
4843,0.20637701,TN
4844,0.18592618,TN
